orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct,new_key,es_duplicado,new_key_original,motivo_rechazo
ORD-004421,3,P-0039,20,6.62,5,ORD-004421_P-0039_3_20_6.62,True,ORD-004421_P-0039_3_20_6.62,❌ Registro duplicado (CRÍTICO - ORD-004421_P-0039_3_20_6.62 ya existe en data limpia)
ORD-000905,1,P-0030,30,2.42,8,ORD-000905_P-0030_1_30_2.42,True,ORD-000905_P-0030_1_30_2.42,❌ Registro duplicado (CRÍTICO - ORD-000905_P-0030_1_30_2.42 ya existe en data limpia)
ORD-005519,4,P-0118,41,4.48,10,ORD-005519_P-0118_4_41_4.48,True,ORD-005519_P-0118_4_41_4.48,❌ Registro duplicado (CRÍTICO - ORD-005519_P-0118_4_41_4.48 ya existe en data limpia)
ORD-001889,2,P-0104,16,3.82,0,ORD-001889_P-0104_2_16_3.82,True,ORD-001889_P-0104_2_16_3.82,❌ Registro duplicado (CRÍTICO - ORD-001889_P-0104_2_16_3.82 ya existe en data limpia)
ORD-001684,5,P-0117,-9,4.27,0,ORD-001684_P-0117_5_-9_4.27,False,,cantidad_unidades: debe ser > 0 (valor: -9)
ORD-000825,1,P-0050,43,4.19,10,ORD-000825_P-0050_1_43_4.19,True,ORD-000825_P-0050_1_43_4.19,❌ Registro duplicado (CRÍTICO - ORD-000825_P-0050_1_43_4.19 ya existe en data limpia)
ORD-000427,2,P-0008,35,3.51,0,ORD-000427_P-0008_2_35_3.51,True,ORD-000427_P-0008_2_35_3.51,❌ Registro duplicado (CRÍTICO - ORD-000427_P-0008_2_35_3.51 ya existe en data limpia)
ORD-002203,4,P-0109,25,0.0,0,ORD-002203_P-0109_4_25_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001218,3,P-0090,42,7.02,10,ORD-001218_P-0090_3_42_7.02,True,ORD-001218_P-0090_3_42_7.02,❌ Registro duplicado (CRÍTICO - ORD-001218_P-0090_3_42_7.02 ya existe en data limpia)
ORD-001813,1,P-0068,5,0.0,8,ORD-001813_P-0068_1_5_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002865,2,P-0077,9,3.82,0,ORD-002865_P-0077_2_9_3.82,True,ORD-002865_P-0077_2_9_3.82,❌ Registro duplicado (CRÍTICO - ORD-002865_P-0077_2_9_3.82 ya existe en data limpia)
ORD-004709,3,P-0023,46,0.0,8,ORD-004709_P-0023_3_46_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000905,5,P-0096,46,5.15,5,ORD-000905_P-0096_5_46_5.15,True,ORD-000905_P-0096_5_46_5.15,❌ Registro duplicado (CRÍTICO - ORD-000905_P-0096_5_46_5.15 ya existe en data limpia)
ORD-001930,6,P-0115,15,2.6,0,ORD-001930_P-0115_6_15_2.6,True,ORD-001930_P-0115_6_15_2.6,❌ Registro duplicado (CRÍTICO - ORD-001930_P-0115_6_15_2.6 ya existe en data limpia)
ORD-003160,1,P-0013,43,0.0,0,ORD-003160_P-0013_1_43_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000825,2,P-0105,28,4.05,10,ORD-000825_P-0105_2_28_4.05,True,ORD-000825_P-0105_2_28_4.05,❌ Registro duplicado (CRÍTICO - ORD-000825_P-0105_2_28_4.05 ya existe en data limpia)
ORD-005201,3,P-0118,31,0.0,0,ORD-005201_P-0118_3_31_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001736,1,P-0998,16,2.36,5,ORD-001736_P-0998_1_16_2.36,True,ORD-001736_P-0998_1_16_2.36,❌ Registro duplicado (CRÍTICO - ORD-001736_P-0998_1_16_2.36 ya existe en data limpia)
ORD-001241,4,P-0104,8,0.0,10,ORD-001241_P-0104_4_8_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001289,3,P-0015,-6,3.22,0,ORD-001289_P-0015_3_-6_3.22,False,,cantidad_unidades: debe ser > 0 (valor: -6)
ORD-000340,1,P-0053,-1,7.17,0,ORD-000340_P-0053_1_-1_7.17,False,,cantidad_unidades: debe ser > 0 (valor: -1)
ORD-004431,2,P-0027,18,3.69,0,ORD-004431_P-0027_2_18_3.69,True,ORD-004431_P-0027_2_18_3.69,❌ Registro duplicado (CRÍTICO - ORD-004431_P-0027_2_18_3.69 ya existe en data limpia)
ORD-004094,3,P-0103,1,3.61,0,ORD-004094_P-0103_3_1_3.61,True,ORD-004094_P-0103_3_1_3.61,❌ Registro duplicado (CRÍTICO - ORD-004094_P-0103_3_1_3.61 ya existe en data limpia)
ORD-000216,4,P-0044,16,0.0,5,ORD-000216_P-0044_4_16_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000138,2,P-0088,-12,4.73,10,ORD-000138_P-0088_2_-12_4.73,False,,cantidad_unidades: debe ser > 0 (valor: -12)
ORD-004911,2,P-0105,29,4.2,15,ORD-004911_P-0105_2_29_4.2,True,ORD-004911_P-0105_2_29_4.2,❌ Registro duplicado (CRÍTICO - ORD-004911_P-0105_2_29_4.2 ya existe en data limpia)
ORD-005519,5,P-0067,46,6.14,5,ORD-005519_P-0067_5_46_6.14,True,ORD-005519_P-0067_5_46_6.14,❌ Registro duplicado (CRÍTICO - ORD-005519_P-0067_5_46_6.14 ya existe en data limpia)
ORD-005240,1,P-0050,45,4.22,0,ORD-005240_P-0050_1_45_4.22,True,ORD-005240_P-0050_1_45_4.22,❌ Registro duplicado (CRÍTICO - ORD-005240_P-0050_1_45_4.22 ya existe en data limpia)
ORD-003306,5,P-0120,45,4.74,0,ORD-003306_P-0120_5_45_4.74,True,ORD-003306_P-0120_5_45_4.74,❌ Registro duplicado (CRÍTICO - ORD-003306_P-0120_5_45_4.74 ya existe en data limpia)
ORD-003666,1,P-0050,9,0.0,0,ORD-003666_P-0050_1_9_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000118,2,P-0093,30,5.06,10,ORD-000118_P-0093_2_30_5.06,True,ORD-000118_P-0093_2_30_5.06,❌ Registro duplicado (CRÍTICO - ORD-000118_P-0093_2_30_5.06 ya existe en data limpia)
ORD-002082,2,P-0110,8,4.21,0,ORD-002082_P-0110_2_8_4.21,True,ORD-002082_P-0110_2_8_4.21,❌ Registro duplicado (CRÍTICO - ORD-002082_P-0110_2_8_4.21 ya existe en data limpia)
ORD-002137,2,P-0105,37,4.04,0,ORD-002137_P-0105_2_37_4.04,True,ORD-002137_P-0105_2_37_4.04,❌ Registro duplicado (CRÍTICO - ORD-002137_P-0105_2_37_4.04 ya existe en data limpia)
ORD-003147,1,P-0093,14,5.18,15,ORD-003147_P-0093_1_14_5.18,True,ORD-003147_P-0093_1_14_5.18,❌ Registro duplicado (CRÍTICO - ORD-003147_P-0093_1_14_5.18 ya existe en data limpia)
ORD-002340,4,P-0055,-5,5.2,0,ORD-002340_P-0055_4_-5_5.2,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-000951,6,P-0016,47,0.0,0,ORD-000951_P-0016_6_47_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001903,2,P-0024,-9,3.04,15,ORD-001903_P-0024_2_-9_3.04,False,,cantidad_unidades: debe ser > 0 (valor: -9)
ORD-000906,5,P-0057,33,7.07,5,ORD-000906_P-0057_5_33_7.07,True,ORD-000906_P-0057_5_33_7.07,❌ Registro duplicado (CRÍTICO - ORD-000906_P-0057_5_33_7.07 ya existe en data limpia)
ORD-000059,3,P-0087,23,3.83,0,ORD-000059_P-0087_3_23_3.83,True,ORD-000059_P-0087_3_23_3.83,❌ Registro duplicado (CRÍTICO - ORD-000059_P-0087_3_23_3.83 ya existe en data limpia)
ORD-000025,1,P-0066,-8,2.69,0,ORD-000025_P-0066_1_-8_2.69,False,,cantidad_unidades: debe ser > 0 (valor: -8)
ORD-001211,4,P-0018,9,0.0,15,ORD-001211_P-0018_4_9_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002228,1,P-0085,47,0.0,8,ORD-002228_P-0085_1_47_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001380,5,P-0106,44,4.4,15,ORD-001380_P-0106_5_44_4.4,True,ORD-001380_P-0106_5_44_4.4,❌ Registro duplicado (CRÍTICO - ORD-001380_P-0106_5_44_4.4 ya existe en data limpia)
ORD-003614,5,P-0100,48,5.46,15,ORD-003614_P-0100_5_48_5.46,True,ORD-003614_P-0100_5_48_5.46,❌ Registro duplicado (CRÍTICO - ORD-003614_P-0100_5_48_5.46 ya existe en data limpia)
ORD-002429,6,P-0080,32,0.0,8,ORD-002429_P-0080_6_32_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001380,3,P-0050,11,4.19,0,ORD-001380_P-0050_3_11_4.19,True,ORD-001380_P-0050_3_11_4.19,❌ Registro duplicado (CRÍTICO - ORD-001380_P-0050_3_11_4.19 ya existe en data limpia)
ORD-003293,1,P-0037,11,7.11,15,ORD-003293_P-0037_1_11_7.11,True,ORD-003293_P-0037_1_11_7.11,❌ Registro duplicado (CRÍTICO - ORD-003293_P-0037_1_11_7.11 ya existe en data limpia)
ORD-003714,2,P-0076,7,0.0,8,ORD-003714_P-0076_2_7_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005386,1,P-0067,14,0.0,0,ORD-005386_P-0067_1_14_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003491,1,P-0025,47,2.87,0,ORD-003491_P-0025_1_47_2.87,True,ORD-003491_P-0025_1_47_2.87,❌ Registro duplicado (CRÍTICO - ORD-003491_P-0025_1_47_2.87 ya existe en data limpia)
ORD-002201,1,P-0034,26,7.5,8,ORD-002201_P-0034_1_26_7.5,True,ORD-002201_P-0034_1_26_7.5,❌ Registro duplicado (CRÍTICO - ORD-002201_P-0034_1_26_7.5 ya existe en data limpia)
ORD-001922,1,P-0008,24,3.61,0,ORD-001922_P-0008_1_24_3.61,True,ORD-001922_P-0008_1_24_3.61,❌ Registro duplicado (CRÍTICO - ORD-001922_P-0008_1_24_3.61 ya existe en data limpia)
ORD-002201,2,P-0036,45,3.16,0,ORD-002201_P-0036_2_45_3.16,True,ORD-002201_P-0036_2_45_3.16,❌ Registro duplicado (CRÍTICO - ORD-002201_P-0036_2_45_3.16 ya existe en data limpia)
ORD-002657,4,P-0111,4,0.0,15,ORD-002657_P-0111_4_4_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002973,2,P-0057,13,7.15,0,ORD-002973_P-0057_2_13_7.15,True,ORD-002973_P-0057_2_13_7.15,❌ Registro duplicado (CRÍTICO - ORD-002973_P-0057_2_13_7.15 ya existe en data limpia)
ORD-002082,1,P-0016,31,4.88,0,ORD-002082_P-0016_1_31_4.88,True,ORD-002082_P-0016_1_31_4.88,❌ Registro duplicado (CRÍTICO - ORD-002082_P-0016_1_31_4.88 ya existe en data limpia)
ORD-004881,2,P-0106,1,4.24,5,ORD-004881_P-0106_2_1_4.24,True,ORD-004881_P-0106_2_1_4.24,❌ Registro duplicado (CRÍTICO - ORD-004881_P-0106_2_1_4.24 ya existe en data limpia)
ORD-002865,1,P-0035,21,6.11,0,ORD-002865_P-0035_1_21_6.11,True,ORD-002865_P-0035_1_21_6.11,❌ Registro duplicado (CRÍTICO - ORD-002865_P-0035_1_21_6.11 ya existe en data limpia)
ORD-004646,1,P-0117,-8,4.38,8,ORD-004646_P-0117_1_-8_4.38,False,,cantidad_unidades: debe ser > 0 (valor: -8)
ORD-000475,1,P-0018,5,2.79,8,ORD-000475_P-0018_1_5_2.79,True,ORD-000475_P-0018_1_5_2.79,❌ Registro duplicado (CRÍTICO - ORD-000475_P-0018_1_5_2.79 ya existe en data limpia)
ORD-002759,3,P-0017,23,3.24,0,ORD-002759_P-0017_3_23_3.24,True,ORD-002759_P-0017_3_23_3.24,❌ Registro duplicado (CRÍTICO - ORD-002759_P-0017_3_23_3.24 ya existe en data limpia)
ORD-004619,3,P-0112,-8,6.52,10,ORD-004619_P-0112_3_-8_6.52,False,,cantidad_unidades: debe ser > 0 (valor: -8)
ORD-005231,2,P-0033,28,7.64,15,ORD-005231_P-0033_2_28_7.64,True,ORD-005231_P-0033_2_28_7.64,❌ Registro duplicado (CRÍTICO - ORD-005231_P-0033_2_28_7.64 ya existe en data limpia)
ORD-000059,4,P-0046,42,2.95,5,ORD-000059_P-0046_4_42_2.95,True,ORD-000059_P-0046_4_42_2.95,❌ Registro duplicado (CRÍTICO - ORD-000059_P-0046_4_42_2.95 ya existe en data limpia)
ORD-004382,5,P-0999,7,2.98,5,ORD-004382_P-0999_5_7_2.98,True,ORD-004382_P-0999_5_7_2.98,❌ Registro duplicado (CRÍTICO - ORD-004382_P-0999_5_7_2.98 ya existe en data limpia)
ORD-004382,1,P-0087,5,3.7,5,ORD-004382_P-0087_1_5_3.7,True,ORD-004382_P-0087_1_5_3.7,❌ Registro duplicado (CRÍTICO - ORD-004382_P-0087_1_5_3.7 ya existe en data limpia)
ORD-003442,1,P-0045,19,6.26,15,ORD-003442_P-0045_1_19_6.26,True,ORD-003442_P-0045_1_19_6.26,❌ Registro duplicado (CRÍTICO - ORD-003442_P-0045_1_19_6.26 ya existe en data limpia)
ORD-002497,5,P-0078,12,8.6,5,ORD-002497_P-0078_5_12_8.6,True,ORD-002497_P-0078_5_12_8.6,❌ Registro duplicado (CRÍTICO - ORD-002497_P-0078_5_12_8.6 ya existe en data limpia)
ORD-002784,1,P-0020,44,3.39,5,ORD-002784_P-0020_1_44_3.39,True,ORD-002784_P-0020_1_44_3.39,❌ Registro duplicado (CRÍTICO - ORD-002784_P-0020_1_44_3.39 ya existe en data limpia)
ORD-005014,5,P-0036,33,3.12,0,ORD-005014_P-0036_5_33_3.12,True,ORD-005014_P-0036_5_33_3.12,❌ Registro duplicado (CRÍTICO - ORD-005014_P-0036_5_33_3.12 ya existe en data limpia)
ORD-002576,2,P-0048,29,1.66,15,ORD-002576_P-0048_2_29_1.66,True,ORD-002576_P-0048_2_29_1.66,❌ Registro duplicado (CRÍTICO - ORD-002576_P-0048_2_29_1.66 ya existe en data limpia)
ORD-002718,3,P-0103,-11,3.69,0,ORD-002718_P-0103_3_-11_3.69,False,,cantidad_unidades: debe ser > 0 (valor: -11)
ORD-004063,3,P-0021,-10,3.79,0,ORD-004063_P-0021_3_-10_3.79,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-003509,1,P-0023,36,0.0,10,ORD-003509_P-0023_1_36_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000342,2,P-0108,41,2.1,0,ORD-000342_P-0108_2_41_2.1,True,ORD-000342_P-0108_2_41_2.1,❌ Registro duplicado (CRÍTICO - ORD-000342_P-0108_2_41_2.1 ya existe en data limpia)
ORD-002494,4,P-0004,22,5.48,0,ORD-002494_P-0004_4_22_5.48,True,ORD-002494_P-0004_4_22_5.48,❌ Registro duplicado (CRÍTICO - ORD-002494_P-0004_4_22_5.48 ya existe en data limpia)
ORD-002028,1,P-0022,2,1.58,0,ORD-002028_P-0022_1_2_1.58,True,ORD-002028_P-0022_1_2_1.58,❌ Registro duplicado (CRÍTICO - ORD-002028_P-0022_1_2_1.58 ya existe en data limpia)
ORD-000371,1,P-0086,-6,6.48,15,ORD-000371_P-0086_1_-6_6.48,False,,cantidad_unidades: debe ser > 0 (valor: -6)
ORD-003590,5,P-0003,-12,4.81,0,ORD-003590_P-0003_5_-12_4.81,False,,cantidad_unidades: debe ser > 0 (valor: -12)
ORD-004411,1,P-0078,26,7.87,5,ORD-004411_P-0078_1_26_7.87,True,ORD-004411_P-0078_1_26_7.87,❌ Registro duplicado (CRÍTICO - ORD-004411_P-0078_1_26_7.87 ya existe en data limpia)
ORD-002037,6,P-0066,-6,2.9,0,ORD-002037_P-0066_6_-6_2.9,False,,cantidad_unidades: debe ser > 0 (valor: -6)
ORD-003989,3,P-0061,27,5.08,15,ORD-003989_P-0061_3_27_5.08,True,ORD-003989_P-0061_3_27_5.08,❌ Registro duplicado (CRÍTICO - ORD-003989_P-0061_3_27_5.08 ya existe en data limpia)
ORD-002227,4,P-0037,-10,7.29,0,ORD-002227_P-0037_4_-10_7.29,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-001064,3,P-0067,-5,6.42,0,ORD-001064_P-0067_3_-5_6.42,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-003825,3,P-0068,38,0.0,10,ORD-003825_P-0068_3_38_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002973,5,P-0012,11,2.98,0,ORD-002973_P-0012_5_11_2.98,True,ORD-002973_P-0012_5_11_2.98,❌ Registro duplicado (CRÍTICO - ORD-002973_P-0012_5_11_2.98 ya existe en data limpia)
ORD-004013,1,P-0057,-2,7.15,15,ORD-004013_P-0057_1_-2_7.15,False,,cantidad_unidades: debe ser > 0 (valor: -2)
ORD-004952,3,P-0119,37,4.45,10,ORD-004952_P-0119_3_37_4.45,True,ORD-004952_P-0119_3_37_4.45,❌ Registro duplicado (CRÍTICO - ORD-004952_P-0119_3_37_4.45 ya existe en data limpia)
ORD-001558,2,P-0078,6,8.59,0,ORD-001558_P-0078_2_6_8.59,True,ORD-001558_P-0078_2_6_8.59,❌ Registro duplicado (CRÍTICO - ORD-001558_P-0078_2_6_8.59 ya existe en data limpia)
ORD-001218,2,P-0081,31,7.49,15,ORD-001218_P-0081_2_31_7.49,True,ORD-001218_P-0081_2_31_7.49,❌ Registro duplicado (CRÍTICO - ORD-001218_P-0081_2_31_7.49 ya existe en data limpia)
ORD-001741,2,P-0110,6,3.95,5,ORD-001741_P-0110_2_6_3.95,True,ORD-001741_P-0110_2_6_3.95,❌ Registro duplicado (CRÍTICO - ORD-001741_P-0110_2_6_3.95 ya existe en data limpia)
ORD-003293,2,P-0091,11,3.38,0,ORD-003293_P-0091_2_11_3.38,True,ORD-003293_P-0091_2_11_3.38,❌ Registro duplicado (CRÍTICO - ORD-003293_P-0091_2_11_3.38 ya existe en data limpia)
ORD-001154,2,P-0043,24,4.7,0,ORD-001154_P-0043_2_24_4.7,True,ORD-001154_P-0043_2_24_4.7,❌ Registro duplicado (CRÍTICO - ORD-001154_P-0043_2_24_4.7 ya existe en data limpia)
ORD-005460,2,P-0045,26,0.0,10,ORD-005460_P-0045_2_26_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003846,1,P-0021,17,3.55,0,ORD-003846_P-0021_1_17_3.55,True,ORD-003846_P-0021_1_17_3.55,❌ Registro duplicado (CRÍTICO - ORD-003846_P-0021_1_17_3.55 ya existe en data limpia)
ORD-001301,4,P-0048,4,1.58,0,ORD-001301_P-0048_4_4_1.58,True,ORD-001301_P-0048_4_4_1.58,❌ Registro duplicado (CRÍTICO - ORD-001301_P-0048_4_4_1.58 ya existe en data limpia)
ORD-004776,2,P-0056,18,4.96,10,ORD-004776_P-0056_2_18_4.96,True,ORD-004776_P-0056_2_18_4.96,❌ Registro duplicado (CRÍTICO - ORD-004776_P-0056_2_18_4.96 ya existe en data limpia)
ORD-001962,5,P-0059,33,6.15,5,ORD-001962_P-0059_5_33_6.15,True,ORD-001962_P-0059_5_33_6.15,❌ Registro duplicado (CRÍTICO - ORD-001962_P-0059_5_33_6.15 ya existe en data limpia)
ORD-000622,5,P-0110,-3,4.28,0,ORD-000622_P-0110_5_-3_4.28,False,,cantidad_unidades: debe ser > 0 (valor: -3)
ORD-005243,2,P-0084,36,4.23,0,ORD-005243_P-0084_2_36_4.23,True,ORD-005243_P-0084_2_36_4.23,❌ Registro duplicado (CRÍTICO - ORD-005243_P-0084_2_36_4.23 ya existe en data limpia)
ORD-005127,4,P-0104,-10,3.8,0,ORD-005127_P-0104_4_-10_3.8,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-000189,1,P-0078,36,8.04,0,ORD-000189_P-0078_1_36_8.04,True,ORD-000189_P-0078_1_36_8.04,❌ Registro duplicado (CRÍTICO - ORD-000189_P-0078_1_36_8.04 ya existe en data limpia)
ORD-005014,4,P-0081,2,6.89,0,ORD-005014_P-0081_4_2_6.89,True,ORD-005014_P-0081_4_2_6.89,❌ Registro duplicado (CRÍTICO - ORD-005014_P-0081_4_2_6.89 ya existe en data limpia)
ORD-004179,1,P-0089,7,0.0,10,ORD-004179_P-0089_1_7_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005358,1,P-0113,-5,2.73,0,ORD-005358_P-0113_1_-5_2.73,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-002028,4,P-0104,31,3.77,15,ORD-002028_P-0104_4_31_3.77,True,ORD-002028_P-0104_4_31_3.77,❌ Registro duplicado (CRÍTICO - ORD-002028_P-0104_4_31_3.77 ya existe en data limpia)
ORD-000006,1,P-0021,27,0.0,10,ORD-000006_P-0021_1_27_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004234,2,P-0073,9,5.26,0,ORD-004234_P-0073_2_9_5.26,True,ORD-004234_P-0073_2_9_5.26,❌ Registro duplicado (CRÍTICO - ORD-004234_P-0073_2_9_5.26 ya existe en data limpia)
ORD-000427,1,P-0012,34,3.04,15,ORD-000427_P-0012_1_34_3.04,True,ORD-000427_P-0012_1_34_3.04,❌ Registro duplicado (CRÍTICO - ORD-000427_P-0012_1_34_3.04 ya existe en data limpia)
ORD-004384,2,P-0098,6,0.0,10,ORD-004384_P-0098_2_6_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000506,3,P-0087,39,3.5,0,ORD-000506_P-0087_3_39_3.5,True,ORD-000506_P-0087_3_39_3.5,❌ Registro duplicado (CRÍTICO - ORD-000506_P-0087_3_39_3.5 ya existe en data limpia)
ORD-005014,3,P-0094,37,5.81,0,ORD-005014_P-0094_3_37_5.81,True,ORD-005014_P-0094_3_37_5.81,❌ Registro duplicado (CRÍTICO - ORD-005014_P-0094_3_37_5.81 ya existe en data limpia)
ORD-001632,6,P-0103,2,3.56,8,ORD-001632_P-0103_6_2_3.56,True,ORD-001632_P-0103_6_2_3.56,❌ Registro duplicado (CRÍTICO - ORD-001632_P-0103_6_2_3.56 ya existe en data limpia)
ORD-000376,5,P-0068,16,1.53,0,ORD-000376_P-0068_5_16_1.53,True,ORD-000376_P-0068_5_16_1.53,❌ Registro duplicado (CRÍTICO - ORD-000376_P-0068_5_16_1.53 ya existe en data limpia)
ORD-001346,4,P-0091,-10,3.51,0,ORD-001346_P-0091_4_-10_3.51,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-004222,3,P-0051,44,0.0,0,ORD-004222_P-0051_3_44_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005321,5,P-0006,30,0.0,10,ORD-005321_P-0006_5_30_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002702,1,P-0031,9,0.0,0,ORD-002702_P-0031_1_9_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003306,1,P-0059,36,0.0,0,ORD-003306_P-0059_1_36_0.0,True,ORD-003306_P-0059_1_36_0.0,❌ Registro duplicado (CRÍTICO - ORD-003306_P-0059_1_36_0.0 ya existe en data limpia) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001962,1,P-0013,31,2.85,15,ORD-001962_P-0013_1_31_2.85,True,ORD-001962_P-0013_1_31_2.85,❌ Registro duplicado (CRÍTICO - ORD-001962_P-0013_1_31_2.85 ya existe en data limpia)
ORD-005319,5,P-0001,4,0.0,15,ORD-005319_P-0001_5_4_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004050,2,P-0059,2,0.0,0,ORD-004050_P-0059_2_2_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001169,1,P-0009,-5,3.95,0,ORD-001169_P-0009_1_-5_3.95,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-000464,2,P-0025,15,0.0,0,ORD-000464_P-0025_2_15_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002379,1,P-0010,29,6.51,0,ORD-002379_P-0010_1_29_6.51,True,ORD-002379_P-0010_1_29_6.51,❌ Registro duplicado (CRÍTICO - ORD-002379_P-0010_1_29_6.51 ya existe en data limpia)
ORD-002405,5,P-0100,-11,0.0,5,ORD-002405_P-0100_5_-11_0.0,False,,cantidad_unidades: debe ser > 0 (valor: -11) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001408,2,P-0084,-3,4.04,10,ORD-001408_P-0084_2_-3_4.04,False,,cantidad_unidades: debe ser > 0 (valor: -3)
ORD-002497,2,P-0031,17,3.15,5,ORD-002497_P-0031_2_17_3.15,True,ORD-002497_P-0031_2_17_3.15,❌ Registro duplicado (CRÍTICO - ORD-002497_P-0031_2_17_3.15 ya existe en data limpia)
ORD-001365,2,P-0059,1,0.0,0,ORD-001365_P-0059_2_1_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001644,4,P-0011,16,1.63,15,ORD-001644_P-0011_4_16_1.63,True,ORD-001644_P-0011_4_16_1.63,❌ Registro duplicado (CRÍTICO - ORD-001644_P-0011_4_16_1.63 ya existe en data limpia)
ORD-003102,1,P-0048,-9,1.63,0,ORD-003102_P-0048_1_-9_1.63,False,,cantidad_unidades: debe ser > 0 (valor: -9)
ORD-004061,1,P-0042,45,2.38,0,ORD-004061_P-0042_1_45_2.38,True,ORD-004061_P-0042_1_45_2.38,❌ Registro duplicado (CRÍTICO - ORD-004061_P-0042_1_45_2.38 ya existe en data limpia)
ORD-000277,2,P-0058,44,0.0,8,ORD-000277_P-0058_2_44_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000972,5,P-0064,-2,6.34,10,ORD-000972_P-0064_5_-2_6.34,False,,cantidad_unidades: debe ser > 0 (valor: -2)
ORD-001381,2,P-0005,-12,5.99,0,ORD-001381_P-0005_2_-12_5.99,False,,cantidad_unidades: debe ser > 0 (valor: -12)
ORD-002252,5,P-0057,43,6.92,8,ORD-002252_P-0057_5_43_6.92,True,ORD-002252_P-0057_5_43_6.92,❌ Registro duplicado (CRÍTICO - ORD-002252_P-0057_5_43_6.92 ya existe en data limpia)
ORD-000782,6,P-0024,-7,3.17,0,ORD-000782_P-0024_6_-7_3.17,False,,cantidad_unidades: debe ser > 0 (valor: -7)
ORD-005231,1,P-0067,3,6.47,8,ORD-005231_P-0067_1_3_6.47,True,ORD-005231_P-0067_1_3_6.47,❌ Registro duplicado (CRÍTICO - ORD-005231_P-0067_1_3_6.47 ya existe en data limpia)
ORD-001205,2,P-0091,7,3.59,10,ORD-001205_P-0091_2_7_3.59,True,ORD-001205_P-0091_2_7_3.59,❌ Registro duplicado (CRÍTICO - ORD-001205_P-0091_2_7_3.59 ya existe en data limpia)
ORD-005123,1,P-0017,-4,3.33,0,ORD-005123_P-0017_1_-4_3.33,True,ORD-005123_P-0017_1_-4_3.33,❌ Registro duplicado (CRÍTICO - ORD-005123_P-0017_1_-4_3.33 ya existe en data limpia) | cantidad_unidades: debe ser > 0 (valor: -4)
ORD-001046,5,P-0009,19,0.0,8,ORD-001046_P-0009_5_19_0.0,True,ORD-001046_P-0009_5_19_0.0,❌ Registro duplicado (CRÍTICO - ORD-001046_P-0009_5_19_0.0 ya existe en data limpia) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000870,4,P-0077,-7,3.66,0,ORD-000870_P-0077_4_-7_3.66,False,,cantidad_unidades: debe ser > 0 (valor: -7)
ORD-000318,5,P-0101,-6,4.78,15,ORD-000318_P-0101_5_-6_4.78,False,,cantidad_unidades: debe ser > 0 (valor: -6)
