orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct,new_key,es_duplicado,new_key_original
ORD-004902,2,P-0091,38,3.54,5,ORD-004902_P-0091_2_38_3.54,False,
ORD-001407,4,P-0093,12,5.07,0,ORD-001407_P-0093_4_12_5.07,False,
ORD-005183,6,P-0102,5,3.4,15,ORD-005183_P-0102_6_5_3.4,False,
ORD-002464,2,P-0080,19,4.42,0,ORD-002464_P-0080_2_19_4.42,False,
ORD-000506,1,P-0084,22,4.12,15,ORD-000506_P-0084_1_22_4.12,False,
ORD-001233,1,P-0097,32,5.89,0,ORD-001233_P-0097_1_32_5.89,False,
ORD-001910,1,P-0013,31,2.95,0,ORD-001910_P-0013_1_31_2.95,False,
ORD-001305,1,P-0066,2,2.78,5,ORD-001305_P-0066_1_2_2.78,False,
ORD-000056,2,P-0085,3,7.81,15,ORD-000056_P-0085_2_3_7.81,False,
ORD-000833,1,P-0039,35,6.9,15,ORD-000833_P-0039_1_35_6.9,False,
ORD-003262,1,P-0092,24,6.27,8,ORD-003262_P-0092_1_24_6.27,False,
ORD-004156,1,P-0006,8,4.74,15,ORD-004156_P-0006_1_8_4.74,False,
ORD-004928,3,P-0113,3,2.67,0,ORD-004928_P-0113_3_3_2.67,False,
ORD-002781,1,P-0081,43,6.96,0,ORD-002781_P-0081_1_43_6.96,False,
ORD-001234,1,P-0114,27,3.93,0,ORD-001234_P-0114_1_27_3.93,False,
ORD-005443,1,P-0032,15,5.98,0,ORD-005443_P-0032_1_15_5.98,False,
ORD-000229,4,P-0030,48,2.26,0,ORD-000229_P-0030_4_48_2.26,False,
ORD-000299,3,P-0026,29,8.57,0,ORD-000299_P-0026_3_29_8.57,False,
ORD-001323,4,P-0081,11,7.17,15,ORD-001323_P-0081_4_11_7.17,False,
ORD-003007,2,P-0050,18,4.5,0,ORD-003007_P-0050_2_18_4.5,False,
ORD-000497,5,P-0113,10,2.68,0,ORD-000497_P-0113_5_10_2.68,False,
ORD-002119,4,P-0112,19,6.47,0,ORD-002119_P-0112_4_19_6.47,False,
ORD-001039,3,P-0085,33,7.76,15,ORD-001039_P-0085_3_33_7.76,False,
ORD-005624,1,P-0066,29,2.67,0,ORD-005624_P-0066_1_29_2.67,False,
ORD-002923,3,P-0105,4,4.04,0,ORD-002923_P-0105_3_4_4.04,False,
ORD-001380,1,P-0112,48,6.36,10,ORD-001380_P-0112_1_48_6.36,False,
ORD-000487,5,P-0081,39,7.01,8,ORD-000487_P-0081_5_39_7.01,False,
ORD-001368,5,P-0106,15,4.09,15,ORD-001368_P-0106_5_15_4.09,False,
ORD-000388,3,P-0111,48,3.96,8,ORD-000388_P-0111_3_48_3.96,False,
ORD-002214,3,P-0061,30,5.29,0,ORD-002214_P-0061_3_30_5.29,False,
ORD-005575,1,P-0086,22,6.28,0,ORD-005575_P-0086_1_22_6.28,False,
ORD-003730,4,P-0083,11,3.47,0,ORD-003730_P-0083_4_11_3.47,False,
ORD-000691,1,P-0113,18,2.79,0,ORD-000691_P-0113_1_18_2.79,False,
ORD-004754,6,P-0035,25,6.26,10,ORD-004754_P-0035_6_25_6.26,False,
ORD-000975,1,P-0097,23,5.66,5,ORD-000975_P-0097_1_23_5.66,False,
ORD-001595,4,P-0009,15,3.91,0,ORD-001595_P-0009_4_15_3.91,False,
ORD-003432,1,P-0107,28,5.01,8,ORD-003432_P-0107_1_28_5.01,False,
ORD-004503,2,P-0067,15,6.4,15,ORD-004503_P-0067_2_15_6.4,False,
ORD-002923,4,P-0110,47,4.34,0,ORD-002923_P-0110_4_47_4.34,False,
ORD-002342,1,P-0112,19,6.5,0,ORD-002342_P-0112_1_19_6.5,False,
ORD-001290,4,P-0032,31,6.31,0,ORD-001290_P-0032_4_31_6.31,False,
ORD-004424,5,P-0017,45,3.25,0,ORD-004424_P-0017_5_45_3.25,False,
ORD-004881,2,P-0106,1,4.24,5,ORD-004881_P-0106_2_1_4.24,False,
ORD-000499,2,P-0081,43,7.33,0,ORD-000499_P-0081_2_43_7.33,False,
ORD-003391,5,P-0062,39,2.33,0,ORD-003391_P-0062_5_39_2.33,False,
ORD-004878,1,P-0096,6,5.26,15,ORD-004878_P-0096_1_6_5.26,False,
ORD-000051,1,P-0097,44,6.02,8,ORD-000051_P-0097_1_44_6.02,False,
ORD-000894,3,P-0073,46,5.22,0,ORD-000894_P-0073_3_46_5.22,False,
ORD-002091,1,P-0026,13,8.34,0,ORD-002091_P-0026_1_13_8.34,False,
ORD-002744,4,P-0036,15,3.26,0,ORD-002744_P-0036_4_15_3.26,False,
ORD-001456,2,P-0112,16,6.33,8,ORD-001456_P-0112_2_16_6.33,False,
ORD-001339,1,P-0094,35,5.96,0,ORD-001339_P-0094_1_35_5.96,False,
ORD-004708,4,P-0030,31,2.32,0,ORD-004708_P-0030_4_31_2.32,False,
ORD-001437,5,P-0050,47,4.5,0,ORD-001437_P-0050_5_47_4.5,False,
ORD-000378,1,P-0101,23,4.7,5,ORD-000378_P-0101_1_23_4.7,False,
ORD-001826,2,P-0090,44,6.89,0,ORD-001826_P-0090_2_44_6.89,False,
ORD-005344,5,P-0027,38,3.83,15,ORD-005344_P-0027_5_38_3.83,False,
ORD-002083,5,P-0102,3,3.2,5,ORD-002083_P-0102_5_3_3.2,False,
ORD-005473,5,P-0030,4,2.27,0,ORD-005473_P-0030_5_4_2.27,False,
ORD-001802,1,P-0084,7,4.0,0,ORD-001802_P-0084_1_7_4.0,False,
ORD-002402,6,P-0055,22,5.12,0,ORD-002402_P-0055_6_22_5.12,False,
ORD-002120,3,P-0057,4,6.87,0,ORD-002120_P-0057_3_4_6.87,False,
ORD-000266,1,P-0026,39,8.7,10,ORD-000266_P-0026_1_39_8.7,False,
ORD-001421,4,P-0077,14,3.72,15,ORD-001421_P-0077_4_14_3.72,False,
ORD-003251,3,P-0027,22,3.98,5,ORD-003251_P-0027_3_22_3.98,False,
ORD-004342,4,P-0084,30,4.23,8,ORD-004342_P-0084_4_30_4.23,False,
ORD-001210,1,P-0087,34,3.6,0,ORD-001210_P-0087_1_34_3.6,False,
ORD-001052,4,P-0093,28,5.15,0,ORD-001052_P-0093_4_28_5.15,False,
ORD-001910,4,P-0083,29,3.65,15,ORD-001910_P-0083_4_29_3.65,False,
ORD-004085,5,P-0107,18,5.14,10,ORD-004085_P-0107_5_18_5.14,False,
ORD-003325,2,P-0078,26,8.26,5,ORD-003325_P-0078_2_26_8.26,False,
ORD-001098,3,P-0022,10,1.62,8,ORD-001098_P-0022_3_10_1.62,False,
ORD-000847,3,P-0098,11,4.58,0,ORD-000847_P-0098_3_11_4.58,False,
ORD-000382,1,P-0013,38,2.79,15,ORD-000382_P-0013_1_38_2.79,False,
ORD-003501,2,P-0050,42,4.17,10,ORD-003501_P-0050_2_42_4.17,False,
ORD-001616,1,P-0035,25,6.26,8,ORD-001616_P-0035_1_25_6.26,False,
ORD-003764,5,P-0043,29,4.9,15,ORD-003764_P-0043_5_29_4.9,False,
ORD-004709,1,P-0030,31,2.28,0,ORD-004709_P-0030_1_31_2.28,False,
ORD-001305,5,P-0062,40,2.34,5,ORD-001305_P-0062_5_40_2.34,False,
ORD-003860,5,P-0117,1,4.57,0,ORD-003860_P-0117_5_1_4.57,False,
ORD-001453,2,P-0068,22,1.43,0,ORD-001453_P-0068_2_22_1.43,False,
ORD-004077,1,P-0086,26,6.75,0,ORD-004077_P-0086_1_26_6.75,False,
ORD-005473,6,P-0029,43,2.79,10,ORD-005473_P-0029_6_43_2.79,False,
ORD-005312,1,P-0018,22,2.7,5,ORD-005312_P-0018_1_22_2.7,False,
ORD-003153,4,P-0107,46,5.08,5,ORD-003153_P-0107_4_46_5.08,False,
ORD-002151,2,P-0029,16,2.81,8,ORD-002151_P-0029_2_16_2.81,False,
ORD-003746,6,P-0025,46,3.07,0,ORD-003746_P-0025_6_46_3.07,False,
ORD-002793,4,P-0032,11,6.34,10,ORD-002793_P-0032_4_11_6.34,False,
ORD-004915,5,P-0067,47,6.46,5,ORD-004915_P-0067_5_47_6.46,False,
ORD-001060,4,P-0118,38,4.54,0,ORD-001060_P-0118_4_38_4.54,False,
ORD-004953,2,P-0094,37,5.8,15,ORD-004953_P-0094_2_37_5.8,False,
ORD-005452,2,P-0082,28,5.05,15,ORD-005452_P-0082_2_28_5.05,False,
ORD-003669,2,P-0053,48,7.11,0,ORD-003669_P-0053_2_48_7.11,False,
ORD-004383,5,P-0062,11,2.38,0,ORD-004383_P-0062_5_11_2.38,False,
ORD-000211,2,P-0029,13,2.78,0,ORD-000211_P-0029_2_13_2.78,False,
ORD-002128,4,P-0033,24,7.94,0,ORD-002128_P-0033_4_24_7.94,False,
ORD-000566,1,P-0088,30,4.67,15,ORD-000566_P-0088_1_30_4.67,False,
ORD-001861,4,P-0051,30,4.56,0,ORD-001861_P-0051_4_30_4.56,False,
ORD-004036,1,P-0019,48,3.52,15,ORD-004036_P-0019_1_48_3.52,False,
ORD-001535,5,P-0089,45,6.61,15,ORD-001535_P-0089_5_45_6.61,False,
ORD-000304,2,P-0089,37,6.93,15,ORD-000304_P-0089_2_37_6.93,False,
ORD-000152,1,P-0001,23,7.22,10,ORD-000152_P-0001_1_23_7.22,False,
ORD-000689,3,P-0023,37,2.39,15,ORD-000689_P-0023_3_37_2.39,False,
ORD-000815,5,P-0056,42,4.67,5,ORD-000815_P-0056_5_42_4.67,False,
ORD-004559,1,P-0108,43,2.09,10,ORD-004559_P-0108_1_43_2.09,False,
ORD-001564,2,P-0055,30,5.2,15,ORD-001564_P-0055_2_30_5.2,False,
ORD-000453,2,P-0072,18,2.92,0,ORD-000453_P-0072_2_18_2.92,False,
ORD-003773,1,P-0053,35,7.44,0,ORD-003773_P-0053_1_35_7.44,False,
ORD-001938,1,P-0014,5,3.13,8,ORD-001938_P-0014_1_5_3.13,False,
ORD-000206,2,P-0119,21,4.47,10,ORD-000206_P-0119_2_21_4.47,False,
ORD-001050,1,P-0105,25,3.87,0,ORD-001050_P-0105_1_25_3.87,False,
ORD-001041,1,P-0001,2,7.44,5,ORD-001041_P-0001_1_2_7.44,False,
ORD-002432,4,P-0020,40,3.35,5,ORD-002432_P-0020_4_40_3.35,False,
ORD-000399,1,P-0096,48,4.95,8,ORD-000399_P-0096_1_48_4.95,False,
ORD-005063,2,P-0041,20,6.63,15,ORD-005063_P-0041_2_20_6.63,False,
ORD-001732,2,P-0089,46,6.68,0,ORD-001732_P-0089_2_46_6.68,False,
ORD-000427,2,P-0008,35,3.51,0,ORD-000427_P-0008_2_35_3.51,False,
ORD-004325,2,P-0011,19,1.63,10,ORD-004325_P-0011_2_19_1.63,False,
ORD-005321,3,P-0106,31,4.18,0,ORD-005321_P-0106_3_31_4.18,False,
ORD-003018,1,P-0036,33,3.27,15,ORD-003018_P-0036_1_33_3.27,False,
ORD-004862,2,P-0016,40,4.93,8,ORD-004862_P-0016_2_40_4.93,False,
ORD-001142,2,P-0087,48,3.53,0,ORD-001142_P-0087_2_48_3.53,False,
ORD-000501,3,P-0108,14,2.27,0,ORD-000501_P-0108_3_14_2.27,False,
ORD-004407,2,P-0040,7,6.77,0,ORD-004407_P-0040_2_7_6.77,False,
ORD-001155,6,P-0090,25,6.96,10,ORD-001155_P-0090_6_25_6.96,False,
ORD-003881,5,P-0047,38,6.71,15,ORD-003881_P-0047_5_38_6.71,False,
ORD-004030,5,P-0116,12,3.87,8,ORD-004030_P-0116_5_12_3.87,False,
ORD-003051,5,P-0062,30,2.33,5,ORD-003051_P-0062_5_30_2.33,False,
ORD-004963,3,P-0031,18,3.23,8,ORD-004963_P-0031_3_18_3.23,False,
ORD-004158,1,P-0101,35,4.85,8,ORD-004158_P-0101_1_35_4.85,False,
ORD-002138,3,P-0003,23,4.51,0,ORD-002138_P-0003_3_23_4.51,False,
ORD-000921,4,P-0059,43,6.37,0,ORD-000921_P-0059_4_43_6.37,False,
ORD-000874,2,P-0058,11,6.02,15,ORD-000874_P-0058_2_11_6.02,False,
ORD-004776,6,P-0001,31,7.31,8,ORD-004776_P-0001_6_31_7.31,False,
ORD-004384,1,P-0116,4,4.0,8,ORD-004384_P-0116_1_4_4.0,False,
ORD-005537,4,P-0068,14,1.5,0,ORD-005537_P-0068_4_14_1.5,False,
ORD-005546,5,P-0042,37,2.4,8,ORD-005546_P-0042_5_37_2.4,False,
ORD-002960,2,P-0081,28,6.99,0,ORD-002960_P-0081_2_28_6.99,False,
ORD-001333,3,P-0053,5,7.49,5,ORD-001333_P-0053_3_5_7.49,False,
ORD-003844,1,P-0034,47,7.94,0,ORD-003844_P-0034_1_47_7.94,False,
ORD-002440,2,P-0076,10,2.28,0,ORD-002440_P-0076_2_10_2.28,False,
ORD-004293,2,P-0035,32,5.96,15,ORD-004293_P-0035_2_32_5.96,False,
ORD-004914,1,P-0105,23,3.97,0,ORD-004914_P-0105_1_23_3.97,False,
ORD-003512,3,P-0072,39,2.95,10,ORD-003512_P-0072_3_39_2.95,False,
ORD-002524,1,P-0076,18,2.27,0,ORD-002524_P-0076_1_18_2.27,False,
ORD-003917,6,P-0017,4,3.51,15,ORD-003917_P-0017_6_4_3.51,False,
ORD-005486,3,P-0090,35,6.94,8,ORD-005486_P-0090_3_35_6.94,False,
ORD-002676,3,P-0027,12,3.85,5,ORD-002676_P-0027_3_12_3.85,False,
ORD-001363,3,P-0050,43,4.13,0,ORD-001363_P-0050_3_43_4.13,False,
ORD-004851,2,P-0111,29,3.88,10,ORD-004851_P-0111_2_29_3.88,False,
ORD-002968,1,P-0060,35,4.43,8,ORD-002968_P-0060_1_35_4.43,False,
ORD-005436,4,P-0045,19,6.02,0,ORD-005436_P-0045_4_19_6.02,False,
ORD-004993,1,P-0088,11,4.41,10,ORD-004993_P-0088_1_11_4.41,False,
ORD-003117,3,P-0111,10,3.78,0,ORD-003117_P-0111_3_10_3.78,False,
ORD-002672,6,P-0079,39,6.48,10,ORD-002672_P-0079_6_39_6.48,False,
ORD-000115,2,P-0097,32,5.82,0,ORD-000115_P-0097_2_32_5.82,False,
ORD-004856,1,P-0119,36,4.45,0,ORD-004856_P-0119_1_36_4.45,False,
ORD-000310,2,P-0009,40,3.74,15,ORD-000310_P-0009_2_40_3.74,False,
ORD-002617,1,P-0040,26,6.66,5,ORD-002617_P-0040_1_26_6.66,False,
ORD-001703,2,P-0103,18,3.47,0,ORD-001703_P-0103_2_18_3.47,False,
ORD-004712,6,P-0008,17,3.71,8,ORD-004712_P-0008_6_17_3.71,False,
ORD-005207,2,P-0082,11,5.13,0,ORD-005207_P-0082_2_11_5.13,False,
ORD-000525,4,P-0093,37,5.28,15,ORD-000525_P-0093_4_37_5.28,False,
ORD-004059,3,P-0012,41,3.09,10,ORD-004059_P-0012_3_41_3.09,False,
ORD-004940,1,P-0004,29,5.9,0,ORD-004940_P-0004_1_29_5.9,False,
ORD-003767,4,P-0082,31,5.27,0,ORD-003767_P-0082_4_31_5.27,False,
ORD-000431,2,P-0072,24,2.82,0,ORD-000431_P-0072_2_24_2.82,False,
ORD-004924,3,P-0082,16,5.06,5,ORD-004924_P-0082_3_16_5.06,False,
ORD-005042,1,P-0023,20,2.47,5,ORD-005042_P-0023_1_20_2.47,False,
ORD-003043,4,P-0026,24,8.61,0,ORD-003043_P-0026_4_24_8.61,False,
ORD-002329,2,P-0106,33,4.24,15,ORD-002329_P-0106_2_33_4.24,False,
ORD-005120,5,P-0037,22,7.16,0,ORD-005120_P-0037_5_22_7.16,False,
ORD-001379,1,P-0120,25,5.0,10,ORD-001379_P-0120_1_25_5.0,False,
ORD-004292,2,P-0039,23,6.61,0,ORD-004292_P-0039_2_23_6.61,False,
ORD-005417,2,P-0092,9,5.93,0,ORD-005417_P-0092_2_9_5.93,False,
ORD-001443,3,P-0110,3,4.1,0,ORD-001443_P-0110_3_3_4.1,False,
ORD-000848,2,P-0002,45,8.55,8,ORD-000848_P-0002_2_45_8.55,False,
ORD-001663,5,P-0999,32,2.9,0,ORD-001663_P-0999_5_32_2.9,False,
ORD-001580,3,P-0107,43,5.29,10,ORD-001580_P-0107_3_43_5.29,False,
ORD-004196,3,P-0005,28,6.17,5,ORD-004196_P-0005_3_28_6.17,False,
ORD-002904,5,P-0048,39,1.58,0,ORD-002904_P-0048_5_39_1.58,False,
ORD-005366,1,P-0080,42,4.41,0,ORD-005366_P-0080_1_42_4.41,False,
ORD-003466,5,P-0072,46,2.74,10,ORD-003466_P-0072_5_46_2.74,False,
ORD-000140,2,P-0004,43,5.47,15,ORD-000140_P-0004_2_43_5.47,False,
ORD-005539,3,P-0009,36,3.72,0,ORD-005539_P-0009_3_36_3.72,False,
ORD-001464,2,P-0064,40,5.9,8,ORD-001464_P-0064_2_40_5.9,False,
ORD-004372,3,P-0051,18,4.72,8,ORD-004372_P-0051_3_18_4.72,False,
ORD-002798,1,P-0049,30,2.42,0,ORD-002798_P-0049_1_30_2.42,False,
ORD-000161,4,P-0027,12,3.87,0,ORD-000161_P-0027_4_12_3.87,False,
ORD-005578,5,P-0093,25,5.04,5,ORD-005578_P-0093_5_25_5.04,False,
ORD-003895,3,P-0070,29,1.63,5,ORD-003895_P-0070_3_29_1.63,False,
ORD-002823,3,P-0999,26,2.94,8,ORD-002823_P-0999_3_26_2.94,False,
ORD-002672,1,P-0118,38,4.44,8,ORD-002672_P-0118_1_38_4.44,False,
ORD-000825,1,P-0050,43,4.19,10,ORD-000825_P-0050_1_43_4.19,False,
ORD-001589,2,P-0103,46,3.64,0,ORD-001589_P-0103_2_46_3.64,False,
ORD-003380,2,P-0111,41,3.74,5,ORD-003380_P-0111_2_41_3.74,False,
ORD-002247,1,P-0044,16,1.94,5,ORD-002247_P-0044_1_16_1.94,False,
ORD-001865,2,P-0082,4,5.41,0,ORD-001865_P-0082_2_4_5.41,False,
ORD-003181,5,P-0111,30,3.64,15,ORD-003181_P-0111_5_30_3.64,False,
ORD-002266,4,P-0051,24,4.62,8,ORD-002266_P-0051_4_24_4.62,False,
ORD-002172,1,P-0016,25,4.94,8,ORD-002172_P-0016_1_25_4.94,False,
ORD-003197,3,P-0086,5,6.47,10,ORD-003197_P-0086_3_5_6.47,False,
ORD-004546,4,P-0059,15,6.41,15,ORD-004546_P-0059_4_15_6.41,False,
ORD-000144,6,P-0087,6,3.51,0,ORD-000144_P-0087_6_6_3.51,False,
ORD-002638,2,P-0111,6,3.71,0,ORD-002638_P-0111_2_6_3.71,False,
ORD-003925,1,P-0061,25,5.36,0,ORD-003925_P-0061_1_25_5.36,False,
ORD-004893,1,P-0119,6,4.41,0,ORD-004893_P-0119_1_6_4.41,False,
ORD-001361,4,P-0107,1,5.11,0,ORD-001361_P-0107_4_1_5.11,False,
ORD-000407,1,P-0059,12,6.7,15,ORD-000407_P-0059_1_12_6.7,False,
ORD-003809,1,P-0037,11,7.13,0,ORD-003809_P-0037_1_11_7.13,False,
ORD-001697,4,P-0110,24,4.3,8,ORD-001697_P-0110_4_24_4.3,False,
ORD-005426,2,P-0005,25,6.2,0,ORD-005426_P-0005_2_25_6.2,False,
ORD-001643,2,P-0073,29,5.03,0,ORD-001643_P-0073_2_29_5.03,False,
ORD-004636,5,P-0091,13,3.44,5,ORD-004636_P-0091_5_13_3.44,False,
ORD-005249,1,P-0094,37,6.08,5,ORD-005249_P-0094_1_37_6.08,False,
ORD-000855,5,P-0079,35,6.66,0,ORD-000855_P-0079_5_35_6.66,False,
ORD-003823,2,P-0020,29,3.38,5,ORD-003823_P-0020_2_29_3.38,False,
ORD-005513,4,P-0118,21,4.68,10,ORD-005513_P-0118_4_21_4.68,False,
ORD-005366,2,P-0108,45,2.21,5,ORD-005366_P-0108_2_45_2.21,False,
ORD-001860,2,P-0014,35,3.25,15,ORD-001860_P-0014_2_35_3.25,False,
ORD-002150,3,P-0085,35,7.6,0,ORD-002150_P-0085_3_35_7.6,False,
ORD-005513,2,P-0083,12,3.76,0,ORD-005513_P-0083_2_12_3.76,False,
ORD-003874,3,P-0077,44,3.81,5,ORD-003874_P-0077_3_44_3.81,False,
ORD-005249,6,P-0024,10,3.13,15,ORD-005249_P-0024_6_10_3.13,False,
ORD-001791,4,P-0085,34,7.54,5,ORD-001791_P-0085_4_34_7.54,False,
ORD-004600,1,P-0058,47,6.07,10,ORD-004600_P-0058_1_47_6.07,False,
ORD-000817,1,P-0077,42,3.67,5,ORD-000817_P-0077_1_42_3.67,False,
ORD-001527,1,P-0111,41,3.6,5,ORD-001527_P-0111_1_41_3.6,False,
ORD-001689,1,P-0050,35,4.24,10,ORD-001689_P-0050_1_35_4.24,False,
ORD-005604,3,P-0036,39,3.07,15,ORD-005604_P-0036_3_39_3.07,False,
ORD-002913,1,P-0016,4,5.37,0,ORD-002913_P-0016_1_4_5.37,False,
ORD-002716,5,P-0040,33,6.95,0,ORD-002716_P-0040_5_33_6.95,False,
ORD-001032,1,P-0084,8,4.07,10,ORD-001032_P-0084_1_8_4.07,False,
ORD-003913,3,P-0048,21,1.58,0,ORD-003913_P-0048_3_21_1.58,False,
ORD-003806,3,P-0092,27,6.37,8,ORD-003806_P-0092_3_27_6.37,False,
ORD-005572,5,P-0023,6,2.47,8,ORD-005572_P-0023_5_6_2.47,False,
ORD-002392,3,P-0069,5,1.44,15,ORD-002392_P-0069_3_5_1.44,False,
ORD-004000,1,P-0079,21,6.58,5,ORD-004000_P-0079_1_21_6.58,False,
ORD-001513,2,P-0051,6,4.85,8,ORD-001513_P-0051_2_6_4.85,False,
ORD-002335,2,P-0065,40,6.13,0,ORD-002335_P-0065_2_40_6.13,False,
ORD-003155,2,P-0045,42,6.06,5,ORD-003155_P-0045_2_42_6.06,False,
ORD-003759,4,P-0095,28,3.88,0,ORD-003759_P-0095_4_28_3.88,False,
ORD-001010,1,P-0058,25,6.07,0,ORD-001010_P-0058_1_25_6.07,False,
ORD-005121,3,P-0085,3,7.63,5,ORD-005121_P-0085_3_3_7.63,False,
ORD-000918,2,P-0032,12,6.02,15,ORD-000918_P-0032_2_12_6.02,False,
ORD-000520,3,P-0077,19,3.57,8,ORD-000520_P-0077_3_19_3.57,False,
ORD-001056,3,P-0009,11,3.89,0,ORD-001056_P-0009_3_11_3.89,False,
ORD-002646,1,P-0060,8,4.1,0,ORD-002646_P-0060_1_8_4.1,False,
ORD-000038,1,P-0063,40,4.86,0,ORD-000038_P-0063_1_40_4.86,False,
ORD-001834,1,P-0073,11,5.4,0,ORD-001834_P-0073_1_11_5.4,False,
ORD-001632,6,P-0103,2,3.56,8,ORD-001632_P-0103_6_2_3.56,False,
ORD-002281,2,P-0119,17,4.42,10,ORD-002281_P-0119_2_17_4.42,False,
ORD-001365,1,P-0094,6,5.99,5,ORD-001365_P-0094_1_6_5.99,False,
ORD-002484,2,P-0016,10,5.09,0,ORD-002484_P-0016_2_10_5.09,False,
ORD-000840,1,P-0119,9,4.45,15,ORD-000840_P-0119_1_9_4.45,False,
ORD-003582,5,P-0107,41,5.41,5,ORD-003582_P-0107_5_41_5.41,False,
ORD-002997,3,P-0061,14,5.28,0,ORD-002997_P-0061_3_14_5.28,False,
ORD-000647,1,P-0049,21,2.43,0,ORD-000647_P-0049_1_21_2.43,False,
ORD-004605,1,P-0107,1,5.22,0,ORD-004605_P-0107_1_1_5.22,False,
ORD-004310,1,P-0029,36,2.81,0,ORD-004310_P-0029_1_36_2.81,False,
ORD-002626,2,P-0108,25,2.2,0,ORD-002626_P-0108_2_25_2.2,False,
ORD-002191,2,P-0056,34,4.64,0,ORD-002191_P-0056_2_34_4.64,False,
ORD-002226,2,P-0015,43,3.22,0,ORD-002226_P-0015_2_43_3.22,False,
ORD-005368,4,P-0103,37,3.61,8,ORD-005368_P-0103_4_37_3.61,False,
ORD-004595,2,P-0023,3,2.27,0,ORD-004595_P-0023_2_3_2.27,False,
ORD-000937,1,P-0006,20,4.9,0,ORD-000937_P-0006_1_20_4.9,False,
ORD-004048,5,P-0034,45,7.47,15,ORD-004048_P-0034_5_45_7.47,False,
ORD-002658,2,P-0108,25,2.27,0,ORD-002658_P-0108_2_25_2.27,False,
ORD-000069,6,P-0052,13,3.67,10,ORD-000069_P-0052_6_13_3.67,False,
ORD-000181,1,P-0004,24,5.87,8,ORD-000181_P-0004_1_24_5.87,False,
ORD-001093,5,P-0068,31,1.44,0,ORD-001093_P-0068_5_31_1.44,False,
ORD-005185,6,P-0115,12,2.77,0,ORD-005185_P-0115_6_12_2.77,False,
ORD-003543,3,P-0086,40,6.82,0,ORD-003543_P-0086_3_40_6.82,False,
ORD-000421,1,P-0042,7,2.47,0,ORD-000421_P-0042_1_7_2.47,False,
ORD-000041,3,P-0055,8,4.96,8,ORD-000041_P-0055_3_8_4.96,False,
ORD-001220,1,P-0001,41,7.82,0,ORD-001220_P-0001_1_41_7.82,False,
ORD-003575,2,P-0102,24,3.25,5,ORD-003575_P-0102_2_24_3.25,False,
ORD-001716,1,P-0107,32,5.21,0,ORD-001716_P-0107_1_32_5.21,False,
ORD-000930,3,P-0087,2,3.72,15,ORD-000930_P-0087_3_2_3.72,False,
ORD-004939,3,P-0035,15,6.22,15,ORD-004939_P-0035_3_15_6.22,False,
ORD-000199,4,P-0095,27,4.15,8,ORD-000199_P-0095_4_27_4.15,False,
ORD-003419,3,P-0098,42,4.55,0,ORD-003419_P-0098_3_42_4.55,False,
ORD-003092,2,P-0120,12,5.05,5,ORD-003092_P-0120_2_12_5.05,False,
ORD-002342,3,P-0002,26,8.2,0,ORD-002342_P-0002_3_26_8.2,False,
ORD-003718,3,P-0094,11,5.68,15,ORD-003718_P-0094_3_11_5.68,False,
ORD-003526,1,P-0120,12,5.01,5,ORD-003526_P-0120_1_12_5.01,False,
ORD-001119,1,P-0064,6,6.07,10,ORD-001119_P-0064_1_6_6.07,False,
ORD-000733,4,P-0055,24,5.18,0,ORD-000733_P-0055_4_24_5.18,False,
ORD-000857,4,P-0066,3,2.91,10,ORD-000857_P-0066_4_3_2.91,False,
ORD-000223,2,P-0105,19,3.92,0,ORD-000223_P-0105_2_19_3.92,False,
ORD-004306,4,P-0069,31,1.54,10,ORD-004306_P-0069_4_31_1.54,False,
ORD-002442,1,P-0075,23,5.8,15,ORD-002442_P-0075_1_23_5.8,False,
ORD-002806,1,P-0057,41,7.01,8,ORD-002806_P-0057_1_41_7.01,False,
ORD-000897,5,P-0094,14,6.15,0,ORD-000897_P-0094_5_14_6.15,False,
ORD-003476,4,P-0037,13,6.95,0,ORD-003476_P-0037_4_13_6.95,False,
ORD-005023,1,P-0022,24,1.57,5,ORD-005023_P-0022_1_24_1.57,False,
ORD-003198,2,P-0087,31,3.59,0,ORD-003198_P-0087_2_31_3.59,False,
ORD-004622,1,P-0116,36,3.89,8,ORD-004622_P-0116_1_36_3.89,False,
ORD-000579,1,P-0027,31,3.93,15,ORD-000579_P-0027_1_31_3.93,False,
ORD-002357,3,P-0077,10,3.59,15,ORD-002357_P-0077_3_10_3.59,False,
ORD-001105,2,P-0036,43,3.12,0,ORD-001105_P-0036_2_43_3.12,False,
ORD-004739,2,P-0109,18,6.02,15,ORD-004739_P-0109_2_18_6.02,False,
ORD-004408,1,P-0043,15,4.59,5,ORD-004408_P-0043_1_15_4.59,False,
ORD-000692,4,P-0044,7,1.87,15,ORD-000692_P-0044_4_7_1.87,False,
ORD-001434,1,P-0013,47,2.78,15,ORD-001434_P-0013_1_47_2.78,False,
ORD-005433,2,P-0085,37,7.47,8,ORD-005433_P-0085_2_37_7.47,False,
ORD-005168,2,P-0068,39,1.45,0,ORD-005168_P-0068_2_39_1.45,False,
ORD-003677,2,P-0038,37,5.59,0,ORD-003677_P-0038_2_37_5.59,False,
ORD-000584,1,P-0071,36,8.56,0,ORD-000584_P-0071_1_36_8.56,False,
