orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct
ORD-004456,2,P-0010,39,6.28,0
ORD-002672,3,P-0026,36,8.42,0
ORD-000230,5,P-0107,37,5.44,8
ORD-003136,3,P-0062,33,2.41,0
ORD-003062,5,P-0092,48,5.98,0
ORD-002653,2,P-0054,23,5.0,0
ORD-003778,3,P-0064,46,6.24,10
ORD-000682,3,P-0056,6,4.71,10
ORD-003512,2,P-0108,41,2.26,0
ORD-001514,1,P-0004,47,5.73,0
ORD-004425,6,P-0020,24,3.31,0
ORD-003205,3,P-0093,47,5.35,10
ORD-004477,4,P-0002,26,8.73,0
ORD-003501,5,P-0014,24,3.31,0
ORD-000450,4,P-0104,19,4.01,0
ORD-002078,1,P-0119,31,4.33,10
ORD-005420,1,P-0054,18,5.09,0
ORD-000169,6,P-0049,42,2.27,0
ORD-001092,3,P-0063,23,4.7,8
ORD-004160,3,P-0014,13,3.32,5
ORD-002379,5,P-0111,1,3.64,5
ORD-003310,2,P-0021,19,3.56,0
ORD-005086,4,P-0107,39,5.34,0
ORD-000065,6,P-0095,31,4.04,0
ORD-004147,3,P-0028,15,6.82,8
ORD-004757,2,P-0046,10,2.89,15
ORD-002379,6,P-0088,35,4.61,0
ORD-001490,3,P-0120,26,4.72,15
ORD-004260,2,P-0013,10,2.69,8
ORD-000224,2,P-0036,35,3.16,0
ORD-003341,3,P-0048,11,1.71,0
ORD-001199,4,P-0018,33,2.72,10
ORD-000737,1,P-0091,31,3.55,8
ORD-005301,1,P-0076,43,2.3,8
ORD-002514,3,P-0117,11,4.45,5
ORD-001391,1,P-0092,19,6.18,0
ORD-004302,2,P-0024,43,3.0,10
ORD-004789,1,P-0104,40,4.04,15
ORD-003014,5,P-0072,24,2.79,0
ORD-002224,3,P-0048,32,1.58,0
ORD-004327,6,P-0042,14,2.52,5
ORD-004124,4,P-0113,13,2.71,0
ORD-004601,3,P-0014,21,3.15,0
ORD-002084,1,P-0018,19,2.88,0
ORD-003355,5,P-0069,40,1.52,15
ORD-004941,2,P-0012,32,0.0,0
ORD-005126,2,P-0103,36,3.55,0
ORD-004815,2,P-0088,43,4.41,15
ORD-003099,2,P-0029,14,2.64,0
ORD-004229,1,P-0075,31,5.66,15
ORD-000980,4,P-0089,20,6.51,10
ORD-002288,4,P-0062,33,2.53,0
ORD-004252,3,P-0028,20,6.85,10
ORD-002707,1,P-0067,4,6.34,8
ORD-001671,2,P-0100,25,5.23,0
ORD-002714,4,P-0021,12,3.87,15
ORD-002650,1,P-0070,-12,1.6,0
ORD-004190,1,P-0078,40,8.22,0
ORD-003007,4,P-0069,15,1.47,0
ORD-001848,5,P-0116,42,4.06,8
ORD-001412,4,P-0100,20,5.32,10
ORD-005431,4,P-0063,24,4.88,5
ORD-001842,1,P-0091,2,3.55,15
ORD-004486,1,P-0039,32,6.93,0
ORD-003260,3,P-0117,12,4.31,0
ORD-001860,1,P-0029,45,2.64,0
ORD-000797,1,P-0005,14,6.01,8
ORD-000561,1,P-0106,23,4.13,0
ORD-004412,3,P-0087,19,3.56,0
ORD-000878,3,P-0020,48,3.25,10
ORD-001033,2,P-0066,-9,2.79,0
ORD-003667,5,P-0085,20,7.22,0
ORD-003727,5,P-0061,1,5.09,0
ORD-001343,2,P-0005,22,5.95,0
ORD-003958,2,P-0057,32,6.9,0
ORD-001242,2,P-0005,25,5.87,8
ORD-001885,1,P-0047,2,6.45,0
ORD-002948,1,P-0026,2,8.64,15
ORD-004467,3,P-0077,22,3.6,0
ORD-002405,6,P-0047,43,6.99,8
ORD-004075,5,P-0120,14,4.72,10
ORD-001037,2,P-0016,44,4.88,15
ORD-001496,1,P-0099,3,0.0,0
ORD-001071,6,P-0083,-10,3.75,0
ORD-003008,4,P-0020,46,3.31,15
ORD-000788,3,P-0003,36,4.58,0
ORD-005123,5,P-0070,34,1.5,8
ORD-005198,2,P-0074,3,7.09,10
ORD-000969,3,P-0096,7,5.28,10
ORD-000354,3,P-0003,7,4.52,10
ORD-005449,2,P-0030,32,2.46,15
ORD-000098,1,P-0008,31,3.55,8
ORD-000365,1,P-0089,31,6.7,5
ORD-004975,2,P-0102,47,3.36,15
ORD-000121,3,P-0053,37,7.77,15
ORD-001320,3,P-0099,17,4.58,5
ORD-001013,1,P-0088,33,4.58,0
ORD-003165,1,P-0003,2,4.49,0
ORD-003757,1,P-0038,17,5.69,8
ORD-004767,1,P-0049,10,0.0,0
ORD-002586,1,P-0021,48,3.79,8
ORD-005007,6,P-0059,46,6.5,15
ORD-002397,4,P-0033,11,8.02,5
ORD-001029,1,P-0099,3,4.47,0
ORD-001014,2,P-0072,16,2.92,0
ORD-001144,6,P-0118,48,4.75,10
ORD-003402,1,P-0043,39,4.76,0
ORD-001672,3,P-0016,44,4.92,0
ORD-003039,1,P-0056,4,4.61,0
ORD-001000,1,P-0024,14,3.15,5
ORD-001711,1,P-0004,17,5.9,0
ORD-000329,5,P-0051,45,4.68,0
ORD-002481,2,P-0008,16,3.64,0
ORD-001506,4,P-0080,35,4.65,5
ORD-000218,2,P-0033,8,7.89,8
ORD-003276,2,P-0098,46,4.35,0
ORD-002870,5,P-0015,27,3.26,0
ORD-002204,4,P-0114,38,3.86,10
ORD-003981,1,P-0088,38,4.36,0
ORD-000106,2,P-0107,41,5.16,0
ORD-001504,5,P-0067,29,6.02,0
ORD-004290,5,P-0073,42,5.17,0
ORD-000030,6,P-0049,12,2.41,10
ORD-004552,1,P-0065,43,6.19,15
ORD-002286,1,P-0003,21,4.73,8
ORD-001120,4,P-0044,32,1.88,5
ORD-002590,2,P-0042,38,2.53,5
ORD-000652,4,P-0106,3,4.19,8
ORD-005080,1,P-0108,47,2.23,8
ORD-000069,5,P-0001,2,7.84,0
ORD-000864,1,P-0073,27,5.34,0
ORD-005250,2,P-0999,16,2.95,15
ORD-001177,6,P-0024,45,2.97,10
ORD-005323,3,P-0108,32,2.13,5
ORD-000867,1,P-0020,17,3.5,10
ORD-000202,1,P-0068,33,1.55,10
ORD-004075,4,P-0031,1,3.11,0
ORD-005533,3,P-0099,11,4.57,0
ORD-001516,4,P-0059,17,6.72,0
ORD-004880,1,P-0099,36,4.61,0
ORD-002662,1,P-0063,14,4.73,0
ORD-003881,4,P-0048,36,1.65,15
ORD-002783,2,P-0073,37,4.99,0
ORD-000227,4,P-0089,29,6.62,15
ORD-002629,1,P-0032,15,6.38,0
ORD-002521,1,P-0016,20,5.1,8
ORD-001371,2,P-0003,23,4.69,0
ORD-003879,1,P-0035,37,6.34,5
ORD-001587,1,P-0108,36,2.27,5
ORD-000794,6,P-0046,5,2.88,10
ORD-001417,4,P-0012,24,3.02,5
ORD-003096,2,P-0084,11,4.04,0
ORD-005503,4,P-0093,32,5.3,0
ORD-004625,1,P-0075,23,5.62,15
ORD-002133,2,P-0082,12,5.29,0
ORD-000301,4,P-0042,48,2.44,15
ORD-002843,3,P-0081,36,6.88,0
ORD-003720,3,P-0011,24,1.54,8
ORD-005537,1,P-0046,48,3.02,8
ORD-004377,3,P-0072,3,2.96,0
ORD-004920,4,P-0025,47,3.05,15
ORD-002678,3,P-0003,44,4.52,10
ORD-001930,2,P-0107,26,5.37,5
ORD-002890,4,P-0097,45,6.07,0
ORD-000368,3,P-0069,2,1.41,0
ORD-005238,2,P-0079,21,6.72,5
ORD-000999,2,P-0034,14,8.03,8
ORD-005048,2,P-0098,7,4.4,5
ORD-003712,1,P-0113,35,2.61,5
ORD-000536,6,P-0061,40,5.24,10
ORD-001262,2,P-0011,41,1.61,5
ORD-002202,1,P-0011,8,1.52,15
ORD-000483,3,P-0002,15,8.16,0
ORD-005636,3,P-0081,41,6.84,15
ORD-001693,3,P-0115,3,2.72,0
ORD-003142,2,P-0069,41,1.47,0
ORD-005596,3,P-0052,11,3.69,0
ORD-002459,1,P-0027,-6,3.68,8
ORD-002752,5,P-0006,44,4.63,5
ORD-003978,1,P-0102,23,3.41,0
ORD-005181,3,P-0109,32,6.2,0
ORD-003584,5,P-0070,30,1.54,15
ORD-004257,4,P-0071,30,8.36,15
ORD-002540,2,P-0035,20,6.26,15
ORD-003296,3,P-0008,23,3.46,0
ORD-001015,1,P-0035,25,6.25,5
ORD-003547,2,P-0094,1,5.97,0
ORD-005222,2,P-0085,8,7.79,0
ORD-000679,2,P-0058,11,6.01,15
ORD-001356,1,P-0083,37,3.49,5
ORD-003963,1,P-0038,6,5.65,5
ORD-000641,1,P-0028,34,6.86,10
ORD-005612,3,P-0049,3,2.34,0
ORD-003110,3,P-0098,20,4.32,0
ORD-004968,3,P-0087,18,0.0,0
ORD-001246,4,P-0063,17,4.85,5
ORD-002419,2,P-0003,28,4.83,0
ORD-000651,5,P-0999,24,2.88,8
ORD-000013,3,P-0027,21,3.72,0
ORD-005089,3,P-0067,32,6.08,8
ORD-005441,5,P-0006,41,5.05,5
ORD-003258,3,P-0077,7,3.73,0
ORD-002361,1,P-0091,16,3.47,0
ORD-001890,5,P-0051,21,4.8,8
ORD-001088,1,P-0103,28,3.39,0
ORD-001465,2,P-0001,28,7.18,15
ORD-005422,1,P-0019,20,3.38,8
ORD-000622,1,P-0077,31,3.67,0
ORD-002222,3,P-0020,43,3.38,8
ORD-002906,3,P-0032,4,6.3,0
ORD-002260,2,P-0055,5,5.0,0
ORD-003412,3,P-0020,8,3.27,0
ORD-005158,6,P-0042,1,2.53,15
ORD-001642,1,P-0108,19,2.19,10
ORD-001366,2,P-0062,4,2.46,0
ORD-002566,2,P-0012,17,3.07,8
ORD-000241,2,P-0020,33,3.42,0
ORD-001758,3,P-0034,34,7.78,0
ORD-000079,4,P-0011,37,1.61,0
ORD-005077,1,P-0024,23,3.04,10
ORD-000704,1,P-0019,12,3.55,15
ORD-000817,5,P-0047,45,6.57,8
ORD-003899,1,P-0063,37,4.74,10
ORD-000881,1,P-0068,26,1.54,0
ORD-001135,2,P-0114,40,4.04,5
ORD-004506,1,P-0061,29,5.38,15
ORD-000645,1,P-0072,23,2.86,5
ORD-004740,6,P-0040,35,6.84,0
ORD-005520,2,P-0107,48,5.41,8
ORD-002399,2,P-0035,35,6.24,0
ORD-002989,2,P-0007,19,3.74,8
ORD-000079,3,P-0068,3,1.49,15
ORD-001446,3,P-0052,3,3.57,15
ORD-003026,5,P-0070,24,1.62,15
ORD-002338,3,P-0042,34,2.5,0
ORD-004802,1,P-0062,27,2.54,10
ORD-001641,3,P-0101,40,4.57,0
ORD-003682,6,P-0101,46,4.84,0
ORD-000192,2,P-0101,11,4.99,0
ORD-000766,2,P-0049,12,2.27,5
ORD-005592,3,P-0039,12,6.47,0
ORD-003143,1,P-0084,33,3.85,0
ORD-002560,2,P-0056,31,5.0,5
ORD-002598,1,P-0104,11,3.8,0
ORD-004831,1,P-0005,33,6.18,10
ORD-002497,1,P-0082,40,5.3,8
ORD-004482,3,P-0016,24,4.97,0
ORD-003174,2,P-0010,3,6.39,5
ORD-003458,2,P-0072,12,2.99,0
ORD-005293,3,P-0075,42,5.84,0
ORD-003952,1,P-0018,48,2.68,0
ORD-001624,1,P-0083,8,3.59,0
ORD-002171,3,P-0063,9,5.02,0
ORD-000019,2,P-0085,21,7.64,0
ORD-000293,3,P-0110,29,3.96,0
ORD-000516,2,P-0097,22,5.78,0
ORD-003497,1,P-0086,5,6.42,0
ORD-002636,3,P-0054,-1,5.19,0
ORD-005309,2,P-0088,37,4.38,0
ORD-001846,1,P-0099,17,4.26,15
ORD-001343,4,P-0040,9,6.51,0
ORD-003677,6,P-0030,36,2.44,0
ORD-003427,1,P-0026,34,8.89,0
ORD-005122,3,P-0008,2,3.52,0
ORD-005570,4,P-0011,14,1.56,8
ORD-001334,3,P-0098,38,4.52,0
ORD-002235,2,P-0042,22,2.52,0
ORD-004105,3,P-0113,18,2.66,0
ORD-001395,1,P-0087,29,3.69,5
ORD-003083,1,P-0108,23,2.09,0
ORD-005477,1,P-0111,1,3.69,8
ORD-005142,6,P-0092,17,5.9,0
ORD-001809,4,P-0077,31,3.58,0
ORD-000793,3,P-0018,10,2.69,8
ORD-004997,1,P-0036,30,3.19,5
ORD-005212,3,P-0085,25,7.07,0
ORD-001719,1,P-0051,7,4.92,5
ORD-001389,5,P-0111,38,3.71,0
ORD-003059,4,P-0029,4,0.0,0
ORD-005335,1,P-0091,15,3.5,0
ORD-000523,1,P-0053,12,7.1,5
ORD-000372,1,P-0018,8,2.86,8
ORD-001317,1,P-0044,48,1.84,8
ORD-000055,2,P-0115,18,2.79,10
ORD-004348,1,P-0002,6,8.67,0
ORD-002281,1,P-0005,48,6.22,15
ORD-004715,2,P-0070,42,1.63,0
ORD-001195,3,P-0028,20,6.59,0
ORD-002438,1,P-0119,14,4.42,15
ORD-005416,1,P-0060,47,4.46,15
ORD-002596,6,P-0038,9,5.4,0
ORD-000001,1,P-0084,43,4.18,0
ORD-001736,1,P-0998,16,2.36,5
ORD-004879,2,P-0058,38,6.34,0
ORD-000962,4,P-0074,4,6.75,0
ORD-003910,2,P-0005,25,6.11,0
ORD-001309,2,P-0108,36,2.22,0
ORD-001221,2,P-0109,24,6.13,0
ORD-001035,1,P-0082,24,5.23,0
ORD-003848,4,P-0118,8,4.81,0
ORD-001519,3,P-0016,41,5.37,0
ORD-000461,3,P-0022,41,1.6,0
ORD-003113,5,P-0054,27,4.83,10
ORD-001565,2,P-0051,32,4.69,0
ORD-000456,1,P-0001,37,7.37,5
ORD-000940,3,P-0010,5,6.52,0
ORD-000972,3,P-0066,38,2.83,10
ORD-002695,2,P-0064,15,6.37,0
ORD-003999,3,P-0068,17,1.51,0
ORD-004546,5,P-0069,16,1.42,10
ORD-000372,5,P-0093,20,5.26,5
ORD-003783,2,P-0037,-12,7.3,0
ORD-003059,5,P-0105,36,4.26,5
ORD-002760,2,P-0020,14,3.44,8
ORD-003997,1,P-0014,1,3.38,0
ORD-002055,3,P-0106,5,4.27,15
ORD-004026,2,P-0069,34,1.44,0
ORD-000051,3,P-0070,32,1.55,0
ORD-003540,1,P-0061,45,5.1,0
ORD-000681,1,P-0119,48,4.52,0
ORD-004261,3,P-0049,33,2.27,8
ORD-003065,1,P-0081,31,7.29,0
ORD-001555,1,P-0040,10,6.31,5
ORD-003437,1,P-0067,6,6.26,0
ORD-002090,5,P-0046,19,2.87,0
ORD-004953,1,P-0073,47,5.37,0
ORD-004778,3,P-0115,14,2.76,0
ORD-000934,2,P-0120,12,4.87,5
ORD-002948,4,P-0109,3,5.9,15
ORD-003078,3,P-0055,47,4.87,15
ORD-001101,4,P-0114,12,3.83,0
ORD-005392,1,P-0067,19,6.53,0
ORD-002095,5,P-0087,29,3.53,8
ORD-004440,4,P-0037,25,7.62,0
ORD-001421,3,P-0112,2,6.72,5
ORD-004300,2,P-0087,12,3.64,0
ORD-005587,4,P-0049,1,2.43,10
ORD-001314,1,P-0059,39,6.46,0
ORD-004077,5,P-0001,9,7.28,0
ORD-003760,2,P-0119,38,4.57,10
ORD-002835,4,P-0084,14,4.13,10
ORD-001298,2,P-0013,20,2.7,0
ORD-003345,1,P-0050,9,4.51,8
ORD-001556,1,P-0005,11,6.26,8
ORD-000979,1,P-0104,32,3.88,0
ORD-001331,1,P-0071,23,8.26,0
ORD-004189,1,P-0089,45,7.0,0
ORD-001554,2,P-0077,2,3.88,5
ORD-000559,2,P-0053,10,7.14,0
ORD-004168,2,P-0030,41,2.35,5
ORD-003624,5,P-0045,44,6.21,5
ORD-003415,1,P-0004,17,5.67,5
ORD-002158,2,P-0029,42,2.86,10
ORD-004744,1,P-0101,27,4.72,0
ORD-000377,2,P-0092,21,6.38,5
ORD-003857,4,P-0088,39,4.69,0
ORD-000105,1,P-0001,37,7.75,10
ORD-002782,1,P-0057,21,6.98,0
ORD-001898,1,P-0109,19,6.11,0
ORD-004573,2,P-0064,16,6.08,0
ORD-005500,1,P-0086,39,6.84,15
ORD-005446,1,P-0096,26,0.0,10
ORD-000408,2,P-0029,47,2.74,0
ORD-003759,1,P-0111,23,3.8,0
ORD-000647,6,P-0028,30,6.62,15
ORD-000960,5,P-0082,48,5.37,0
ORD-002988,4,P-0071,34,8.47,10
ORD-002914,3,P-0051,22,4.59,10
ORD-004963,4,P-0041,35,6.88,5
ORD-005547,2,P-0118,1,4.53,15
ORD-002751,1,P-0013,39,2.91,5
ORD-000678,2,P-0058,21,6.34,0
ORD-002284,2,P-0111,15,3.77,5
ORD-004926,3,P-0077,30,3.76,0
ORD-002143,1,P-0084,28,3.92,0
ORD-003660,1,P-0040,23,6.67,0
ORD-001320,1,P-0119,41,4.22,0
ORD-002671,1,P-0079,24,6.54,0
ORD-004657,3,P-0029,6,2.72,0
ORD-001660,1,P-0089,29,6.9,15
ORD-003580,5,P-0057,23,6.78,0
ORD-004930,4,P-0025,21,3.1,5
ORD-000755,2,P-0114,23,3.84,0
ORD-003669,5,P-0002,45,8.38,8
ORD-001742,3,P-0038,24,5.33,0
ORD-001161,1,P-0035,6,6.17,8
ORD-003185,3,P-0052,30,3.61,0
ORD-002966,3,P-0001,18,0.0,0
ORD-004642,1,P-0081,16,7.36,15
ORD-000277,3,P-0056,10,4.82,8
ORD-004905,1,P-0024,44,3.1,10
ORD-001291,2,P-0042,12,2.39,8
ORD-000469,4,P-0076,1,2.3,10
ORD-000348,4,P-0095,39,4.1,10
ORD-002054,1,P-0117,37,4.5,10
ORD-000956,2,P-0002,3,8.51,8
ORD-002984,2,P-0058,36,6.26,0
ORD-001872,4,P-0088,12,4.49,0
ORD-001037,4,P-0049,16,2.34,0
ORD-004889,2,P-0014,12,3.19,0
ORD-003062,2,P-0014,21,3.31,0
ORD-003537,2,P-0998,12,2.22,10
ORD-000498,1,P-0098,41,4.62,0
ORD-000606,1,P-0022,27,1.63,8
ORD-000700,1,P-0038,16,5.64,15
ORD-000947,6,P-0112,48,6.75,10
ORD-003466,3,P-0030,44,2.36,0
ORD-003134,2,P-0061,30,5.25,0
ORD-004083,1,P-0027,47,3.68,15
ORD-002338,1,P-0069,22,1.46,0
ORD-004936,3,P-0001,17,7.17,0
ORD-000585,2,P-0109,45,5.96,8
ORD-003419,5,P-0073,42,5.33,0
ORD-004741,2,P-0010,36,0.0,0
ORD-003917,3,P-0052,23,3.6,0
ORD-004545,4,P-0041,6,6.87,5
ORD-004796,2,P-0022,38,1.72,0
ORD-004551,1,P-0102,32,3.4,0
ORD-005227,3,P-0008,37,3.73,0
ORD-002634,1,P-0099,10,4.31,0
ORD-003700,3,P-0070,37,1.5,0
ORD-004159,5,P-0053,7,7.61,0
ORD-003230,1,P-0025,26,2.94,15
ORD-005478,2,P-0093,32,4.9,0
ORD-001427,5,P-0017,21,3.24,10
ORD-001841,2,P-0006,38,4.84,10
ORD-002748,2,P-0119,2,0.0,0
ORD-004584,4,P-0054,47,5.14,0
ORD-001073,1,P-0017,15,3.48,5
ORD-002812,1,P-0012,35,3.08,0
ORD-003222,3,P-0043,4,4.68,8
ORD-001093,1,P-0080,36,4.46,5
ORD-001099,2,P-0028,17,6.77,0
ORD-002241,4,P-0050,26,4.27,5
ORD-002250,2,P-0029,38,2.9,8
ORD-003530,3,P-0020,11,3.31,10
ORD-003610,1,P-0034,10,7.68,0
ORD-000484,1,P-0043,36,4.89,0
ORD-001943,3,P-0069,17,1.49,0
ORD-000985,5,P-0105,14,3.94,8
ORD-002718,5,P-0030,19,2.37,0
ORD-003905,1,P-0119,8,0.0,0
ORD-001106,3,P-0041,37,6.5,10
ORD-005228,1,P-0062,18,2.38,0
ORD-003107,1,P-0100,25,5.48,5
ORD-005282,5,P-0033,30,8.0,8
ORD-004507,3,P-0093,11,5.18,8
ORD-001086,2,P-0076,45,2.42,0
ORD-005590,2,P-0066,41,2.74,15
ORD-003534,2,P-0065,26,6.2,5
ORD-001228,1,P-0064,30,6.24,0
ORD-000773,5,P-0102,32,3.21,8
ORD-004822,1,P-0011,40,1.55,8
ORD-005417,3,P-0040,10,6.36,0
ORD-001604,2,P-0015,25,3.5,15
ORD-004533,1,P-0014,24,3.16,0
ORD-002864,1,P-0044,48,1.95,0
ORD-004457,4,P-0055,36,5.14,0
ORD-004002,2,P-0067,23,6.22,0
ORD-004287,3,P-0084,32,3.91,0
ORD-003870,1,P-0098,4,4.42,15
ORD-004368,3,P-0058,24,6.16,0
ORD-004281,2,P-0114,30,3.88,8
ORD-003728,1,P-0051,10,4.81,0
ORD-004088,2,P-0037,18,7.35,0
ORD-001197,2,P-0113,31,2.79,8
ORD-001209,2,P-0118,21,4.67,0
ORD-002131,3,P-0030,27,2.3,0
ORD-002389,2,P-0093,35,5.2,10
ORD-001645,2,P-0094,32,6.1,5
ORD-002991,2,P-0021,1,3.77,10
ORD-000209,2,P-0043,5,4.77,5
ORD-004159,2,P-0113,27,2.77,0
ORD-005412,4,P-0075,35,5.39,10
ORD-000408,6,P-0003,13,4.47,0
ORD-001921,6,P-0102,32,3.31,15
ORD-004308,4,P-0059,23,6.37,0
ORD-003262,2,P-0027,29,3.85,8
ORD-003439,1,P-0093,4,5.23,15
ORD-002808,2,P-0111,8,3.82,0
ORD-004307,3,P-0093,37,5.18,10
ORD-002987,4,P-0115,30,2.81,5
ORD-001116,2,P-0112,17,6.77,15
ORD-001066,5,P-0079,44,6.36,5
ORD-005237,3,P-0999,14,3.03,10
ORD-005507,1,P-0044,37,1.88,0
ORD-000488,4,P-0096,37,4.97,10
ORD-002900,1,P-0116,30,3.81,0
ORD-005581,1,P-0064,33,6.2,0
ORD-005316,2,P-0118,40,4.49,0
ORD-003415,4,P-0056,43,4.8,0
ORD-000102,1,P-0064,14,5.83,10
ORD-005559,5,P-0120,15,4.68,10
ORD-000759,2,P-0006,24,5.0,0
ORD-002590,6,P-0047,22,6.48,0
ORD-002607,1,P-0085,9,7.7,0
ORD-001149,1,P-0050,22,4.39,5
ORD-002694,1,P-0037,29,7.42,0
ORD-000164,1,P-0043,35,4.84,0
ORD-005061,1,P-0040,16,6.54,5
ORD-000238,1,P-0106,47,4.2,0
ORD-002851,1,P-0119,41,4.25,0
ORD-002588,2,P-0013,17,2.87,0
ORD-001242,3,P-0083,23,3.73,0
ORD-005290,4,P-0043,14,4.8,0
ORD-003584,1,P-0109,41,6.45,5
ORD-005630,1,P-0034,1,7.59,0
ORD-004371,5,P-0997,3,5.84,15
ORD-001488,4,P-0106,43,4.09,8
ORD-002127,4,P-0050,-4,4.23,10
ORD-004693,3,P-0040,16,6.95,0
ORD-003884,2,P-0008,33,3.48,15
ORD-000757,3,P-0033,39,7.75,0
ORD-002925,4,P-0057,2,7.14,0
ORD-002310,1,P-0106,23,4.19,10
ORD-000101,3,P-0113,24,2.8,0
ORD-002557,1,P-0034,2,7.4,5
ORD-001179,2,P-0047,25,6.44,0
ORD-003179,2,P-0104,37,3.9,8
ORD-003380,4,P-0014,4,3.38,5
ORD-001121,6,P-0004,28,5.9,0
ORD-000885,2,P-0089,26,6.67,8
ORD-003640,4,P-0020,22,3.31,0
ORD-005302,1,P-0042,7,2.5,5
ORD-000394,3,P-0053,18,7.31,0
ORD-001432,5,P-0044,17,1.94,5
ORD-003816,3,P-0116,43,4.01,10
ORD-003603,2,P-0001,6,7.51,10
ORD-004039,2,P-0065,48,5.86,8
ORD-003831,2,P-0070,26,1.63,0
ORD-000974,3,P-0089,43,0.0,15
ORD-001088,6,P-0064,-6,6.12,5
ORD-004450,3,P-0045,39,6.08,0
ORD-003430,1,P-0098,41,4.74,0
ORD-003908,4,P-0072,42,2.73,0
ORD-002391,1,P-0085,5,7.21,0
ORD-001215,2,P-0030,33,2.44,5
ORD-001805,3,P-0071,33,9.03,0
ORD-000612,1,P-0112,48,6.27,0
ORD-001860,3,P-0020,45,3.29,15
ORD-001205,3,P-0029,27,2.64,0
ORD-000166,1,P-0104,1,4.02,0
ORD-005068,4,P-0065,26,6.01,0
ORD-004204,1,P-0020,35,3.35,10
ORD-000449,5,P-0012,6,3.21,0
ORD-000478,1,P-0056,36,4.66,5
ORD-005150,3,P-0072,45,2.91,5
ORD-003345,3,P-0003,11,4.54,0
ORD-001735,3,P-0033,40,7.98,0
ORD-002103,1,P-0007,15,0.0,15
ORD-000139,2,P-0001,26,7.7,15
ORD-000145,4,P-0076,8,2.26,15
ORD-004283,1,P-0107,23,4.93,0
ORD-003552,1,P-0088,30,4.55,8
ORD-004659,6,P-0085,24,7.13,10
ORD-003861,1,P-0084,35,3.92,8
ORD-002787,2,P-0040,29,6.39,0
ORD-000120,2,P-0051,20,4.5,0
ORD-005336,3,P-0050,19,4.5,5
ORD-003359,1,P-0027,1,3.66,8
ORD-001017,6,P-0032,3,6.2,8
ORD-000709,1,P-0052,29,3.73,0
ORD-004210,2,P-0099,44,4.39,5
ORD-003763,1,P-0008,43,3.7,0
ORD-002060,3,P-0104,26,3.92,0
ORD-001363,5,P-0024,37,3.09,10
ORD-003176,2,P-0020,47,3.24,5
ORD-002555,1,P-0050,35,4.19,0
ORD-000864,3,P-0053,21,7.54,0
ORD-000948,2,P-0040,48,6.8,8
ORD-001463,6,P-0118,32,4.72,0
ORD-002289,2,P-0119,19,4.26,0
ORD-000795,2,P-0088,31,4.54,10
ORD-004960,1,P-0033,12,7.65,5
ORD-003241,4,P-0004,4,5.56,10
ORD-003645,1,P-0114,26,4.2,15
ORD-002190,1,P-0110,45,4.33,0
ORD-003870,3,P-0039,48,6.35,0
ORD-003419,4,P-0010,23,0.0,15
ORD-002161,2,P-0031,43,3.06,0
ORD-003795,3,P-0017,16,3.52,5
ORD-003765,1,P-0062,35,2.51,10
ORD-000503,1,P-0008,7,0.0,0
ORD-004712,4,P-0102,5,3.33,0
ORD-004898,2,P-0036,8,3.25,15
ORD-004023,2,P-0012,39,3.2,10
ORD-002344,1,P-0100,20,5.38,15
ORD-000275,3,P-0085,16,7.19,15
ORD-001150,3,P-0099,-2,4.34,15
ORD-003875,3,P-0023,15,2.27,8
ORD-002606,1,P-0100,38,5.16,0
ORD-004488,1,P-0039,17,6.68,15
ORD-002653,1,P-0069,31,1.42,0
ORD-003113,4,P-0081,27,7.18,8
ORD-001282,5,P-0112,44,6.63,0
ORD-005004,2,P-0018,-8,2.79,10
ORD-001751,2,P-0038,12,5.45,0
ORD-004056,2,P-0111,30,3.89,0
ORD-005010,4,P-0999,36,3.0,0
ORD-001686,1,P-0065,34,5.96,10
ORD-002686,2,P-0037,41,7.08,0
ORD-004084,2,P-0086,3,6.42,8
ORD-003577,2,P-0080,19,4.26,0
ORD-001864,1,P-0101,3,4.78,0
ORD-002349,2,P-0002,2,8.7,15
ORD-003641,1,P-0012,28,3.25,0
ORD-001892,5,P-0105,10,4.09,0
ORD-005014,3,P-0094,37,5.81,0
ORD-004283,3,P-0015,32,3.17,8
ORD-000654,2,P-0056,20,4.63,8
ORD-004096,2,P-0079,43,6.32,0
ORD-002700,1,P-0090,6,7.15,8
ORD-002291,3,P-0073,9,5.22,0
ORD-002327,6,P-0035,10,6.36,0
ORD-002551,3,P-0059,43,6.37,5
ORD-004185,2,P-0039,38,6.44,15
ORD-000914,2,P-0012,26,3.13,5
ORD-002098,2,P-0027,32,3.72,15
ORD-000849,1,P-0117,-1,4.35,0
ORD-004373,1,P-0119,31,4.62,0
ORD-002006,3,P-0015,28,3.29,8
ORD-002100,3,P-0052,35,3.69,0
ORD-004968,6,P-0082,46,5.12,0
ORD-000074,2,P-0007,32,3.49,15
ORD-000872,2,P-0051,20,4.87,5
ORD-001536,2,P-0093,16,5.25,0
ORD-000875,4,P-0107,16,5.36,10
ORD-002004,3,P-0034,45,7.89,0
ORD-002726,2,P-0997,30,5.96,0
ORD-001878,2,P-0066,20,2.83,0
ORD-001000,2,P-0031,42,3.14,0
ORD-005353,2,P-0028,8,6.72,0
ORD-001246,1,P-0082,4,5.36,15
ORD-001758,2,P-0031,13,3.14,0
